timestamp,operator,region,province,city,enodeb_id,cell_id,rsrp_dbm,sinr_db,dl_throughput_mbps,ul_throughput_mbps,latency_ms,active_users,bandwidth_mhz
2024-01-16 23:36:00,Telkomsel,Kalimantan,East Kalimantan,Banjarmasin,71535,1,-96.61156515470087,9.651764341700481,13.780062402968397,7.063099261111681,23.82063867418987,52,20
2024-01-30 10:03:00,Smartfren,Sulawesi,South Sulawesi,Manado,84380,1,-92.7002733900425,20.114354490992092,25.0820409459522,15.037989122328725,26.316840864179248,38,20
2024-01-21 22:50:00,XL,Sumatera,South Sumatra,Lampung,30884,2,-90.65491698753814,7.519402066613035,5.476626700596783,1.929824124947839,27.10205729500883,40,15
2024-01-08 21:51:00,Telkomsel,Kalimantan,South Kalimantan,Balikpapan,17521,1,-79.93923763972792,14.790351049735298,6.787791338278085,3.3814206918456637,47.16473415869747,107,10
2024-01-28 11:22:00,Indosat,Sumatera,North Sumatra,Palembang,79007,2,-102.26805231699579,19.628544685281437,34.3756621362988,12.370812519954761,29.94298619937599,10,20
2024-01-24 02:51:00,Smartfren,Sumatera,Lampung,Lampung,89380,3,-119.66205230388157,15.66980494295551,17.408496594853844,7.248644754535521,49.320010370148395,117,20
2024-01-24 18:36:00,Telkomsel,Sumatera,North Sumatra,Palembang,76951,3,-99.73844968346995,25.488782485602666,38.08706080040473,16.72070000806382,43.82015492543982,118,20
2024-01-21 00:17:00,Smartfren,Kalimantan,East Kalimantan,Banjarmasin,80477,1,-89.10148396465202,15.002729108176613,11.216804265168555,3.7861224602339516,68.99874408700633,187,20
2024-01-05 18:10:00,XL,Jawa,West Java,Bandung,15730,1,-102.4229332894786,18.48593640546204,17.29292299250941,8.170593996158853,46.20316754885039,67,10
2024-01-27 19:24:00,Indosat,Sulawesi,North Sulawesi,Makassar,46326,3,-97.77828460822346,7.5693842999933665,3.8647001917210213,1.6777303046501522,31.09500622317879,89,15
2024-01-01 19:25:00,Telkomsel,Kalimantan,South Kalimantan,Banjarmasin,76847,1,-78.57079569320939,22.179120309814408,14.14463005286557,6.469588472337723,24.98775265021926,13,10
2024-01-19 21:55:00,Telkomsel,Kalimantan,East Kalimantan,Balikpapan,58606,3,-100.84059295049792,25.25256491767138,13.09814075241814,4.7544878738988245,43.932203649918485,89,10
2024-01-28 15:31:00,Smartfren,Papua,Papua,Jayapura,60821,3,-90.75646551463662,30.0,12.392099999999997,5.8379151517103365,51.10937432376101,119,10
2024-01-05 02:05:00,XL,Jawa,East Java,Jakarta,61926,3,-83.63251361201277,25.111220414403675,23.07770914480279,12.003421417480688,33.07388433872519,83,10
2024-01-10 14:35:00,Smartfren,Kalimantan,East Kalimantan,Banjarmasin,18533,2,-94.55618972302025,9.054291405645706,7.606730601350336,3.594173021491668,27.786073051023575,45,15
2024-01-12 23:57:00,Telkomsel,Papua,Papua,Jayapura,32981,2,-80.25521371725151,6.017888484405024,5.983640425400181,3.524098058833771,17.097689695275538,30,20
2024-01-26 17:17:00,XL,Kalimantan,South Kalimantan,Banjarmasin,47692,2,-80.77840795083111,12.705447847326255,15.579638252213899,8.933131456479241,35.707761401976036,92,20
2024-01-27 08:27:00,XL,Sulawesi,South Sulawesi,Manado,80519,2,-92.16017987884999,12.085009948916342,8.123286419915571,3.2831113715467097,26.225283671100925,39,10
2024-01-12 21:12:00,XL,Kalimantan,South Kalimantan,Balikpapan,23340,2,-88.3764097571881,14.190653307613525,7.600430426114631,3.9392598588578274,26.55475380262295,23,10
2024-01-24 01:30:00,Indosat,Kalimantan,South Kalimantan,Balikpapan,67567,3,-96.37143500898235,16.87636607955687,11.447363698219013,6.3822050656797185,36.85517928132445,58,10
2024-01-06 12:41:00,XL,Sulawesi,North Sulawesi,Makassar,87021,3,-83.59084288132226,10.938720780526449,6.60163636545293,2.702542977560285,32.9156484132553,69,10
2024-01-22 17:26:00,Smartfren,Papua,Papua,Jayapura,85062,1,-85.4974749403726,12.950710417989466,5.717502793112525,3.401730421755955,63.415877095666076,179,15
2024-01-02 06:00:00,XL,Kalimantan,South Kalimantan,Banjarmasin,92010,3,-101.75809706829621,20.59863005392987,22.145388805214296,11.654296231042936,56.47472656779785,148,20
2024-01-21 11:34:00,Indosat,Sumatera,South Sumatra,Medan,64882,2,-89.62508062046405,14.849239046518926,18.599273519836146,6.507424590701126,29.96097762135847,14,15
2024-01-07 19:40:00,Telkomsel,Sulawesi,South Sulawesi,Manado,63484,1,-91.74424976543325,7.251232135252934,4.352209706627335,2.5892642048698336,35.864303194603806,77,15
2024-01-05 12:16:00,Indosat,Kalimantan,East Kalimantan,Balikpapan,17763,3,-110.38739165318586,19.61480630753664,28.615252846593272,11.226914437962733,34.156616317763586,39,20
2024-01-11 20:02:00,Telkomsel,Sumatera,South Sumatra,Medan,53584,1,-95.88566895523581,18.625993619603605,9.6698857140817,5.052005065784485,52.564187123624876,111,10
2024-01-14 11:16:00,XL,Sumatera,North Sumatra,Lampung,10185,3,-98.69899821858917,15.451403369238813,12.71157618393068,6.398230180708851,32.35955851680957,40,10
2024-01-03 05:55:00,Indosat,Papua,Papua,Jayapura,59184,1,-96.71886931409288,11.08787105315341,5.057400241079873,2.413553378706689,58.43542669056468,188,15
2024-01-09 18:06:00,Smartfren,Jawa,Central Java,Surabaya,50785,3,-101.46753752050238,16.16480322631871,28.683726533295392,15.761427541948894,34.79290404367335,25,20
2024-01-07 01:07:00,Telkomsel,Kalimantan,South Kalimantan,Balikpapan,14301,3,-78.00701551153493,21.277049803904564,15.412724207589346,8.78074605321012,39.0819080095013,91,10
2024-01-16 12:01:00,XL,Sumatera,Lampung,Medan,83852,1,-114.22525739081824,3.1177999688330758,1.0739263200563776,0.6295282601401029,48.92479456254266,156,15
2024-01-09 23:50:00,Smartfren,Sumatera,South Sumatra,Medan,61400,2,-102.99526136239956,18.667577890820553,12.338174533679915,5.349401075521034,41.643018965454296,71,10
2024-01-16 22:41:00,Smartfren,Papua,Papua,Jayapura,83612,1,-88.76618998644544,10.589581354203656,3.84482545786187,1.5184893550972964,58.84479217801888,197,20
2024-01-09 22:46:00,Telkomsel,Jawa,West Java,Jakarta,82593,2,-94.23462008420965,22.532956108185793,24.496021966626724,8.190913798815203,64.18170017691939,153,20
2024-01-02 22:17:00,Smartfren,Sulawesi,North Sulawesi,Manado,29588,1,-86.96004957500828,20.469078647296854,8.085231645775453,3.036793586537009,48.397479483735665,73,10
2024-01-21 00:19:00,XL,Sulawesi,South Sulawesi,Manado,64299,1,-112.30793383746133,10.672015782618793,7.139941594323259,3.7743467189751105,56.528901183908914,154,15
2024-01-07 23:44:00,Smartfren,Sumatera,Lampung,Palembang,29012,2,-98.84503364002083,12.135250539432771,8.916486662065982,5.000551628295149,23.769201328155322,9,10
2024-01-10 00:45:00,Smartfren,Kalimantan,East Kalimantan,Balikpapan,51611,1,-95.38893852957345,9.356445573040343,6.5918350112924635,3.7496133347221052,46.72065046866803,105,15
2024-01-25 23:50:00,Smartfren,Sumatera,South Sumatra,Lampung,74091,2,-109.77460449275705,6.187703814748888,5.804157487241959,1.9054873305316549,40.27315595793296,92,20
2024-01-27 15:11:00,Telkomsel,Sumatera,Lampung,Medan,96440,1,-108.38578341699122,20.345036638277485,29.350912056454078,12.59451771337058,24.80909171421581,29,15
2024-01-30 14:53:00,Telkomsel,Papua,Papua,Jayapura,80119,2,-110.33994818036135,20.757168749371562,20.2333579299471,9.884506720468039,51.972273827679516,132,20
2024-01-25 20:14:00,Indosat,Sulawesi,North Sulawesi,Manado,69592,1,-92.2273853428679,26.601752530030524,19.267323776753337,8.200166526671167,31.2521086077597,49,15
2024-01-03 00:23:00,Telkomsel,Sumatera,Lampung,Lampung,46827,3,-100.83141591053524,27.01464359109987,33.44145165085164,12.325174677272486,43.79634510511295,90,15
2024-01-13 07:32:00,XL,Jawa,Central Java,Jakarta,50262,3,-104.42077640569764,23.584559802484172,18.90159901903539,10.417373050546345,54.21772376745661,122,10
2024-01-16 00:54:00,Telkomsel,Sulawesi,South Sulawesi,Makassar,25375,2,-90.52856624900957,20.323662437424534,17.10536793111627,5.143991065300259,30.700631913569318,18,10
2024-01-16 10:24:00,XL,Papua,Papua,Jayapura,33188,3,-91.59450572903111,27.4382569480333,14.11632473688738,6.0515416026457824,35.22342833022435,98,10
2024-01-09 06:55:00,Indosat,Sulawesi,South Sulawesi,Makassar,21898,2,-91.37878778782088,8.03890821071274,6.98739423155781,3.3346136685072914,38.850888511865726,37,15
2024-01-06 08:48:00,Telkomsel,Sulawesi,South Sulawesi,Makassar,57220,2,-89.99527904324941,15.953054478207845,11.559146362699822,4.584015733051393,25.72917880404723,61,10
2024-01-01 19:29:00,Telkomsel,Jawa,Central Java,Surabaya,52019,2,-105.2620074626004,18.59111916595306,19.773337299780767,10.271534334256845,40.026053596269165,71,15
2024-01-20 04:26:00,Telkomsel,Sumatera,Lampung,Palembang,17205,2,-83.83386957955317,20.48290921526214,26.86144299890566,8.837766664035687,37.99591150472911,63,15
2024-01-03 05:09:00,Smartfren,Papua,Papua,Jayapura,77893,1,-98.23384626195829,19.589422533040135,21.276165495965348,8.953502328227092,34.51490175392648,16,20
2024-01-09 10:42:00,Telkomsel,Kalimantan,South Kalimantan,Balikpapan,29607,3,-91.96903434298751,10.230015041266089,4.663640898321445,2.391504883022775,58.45274278321081,181,10
2024-01-03 01:43:00,Smartfren,Sumatera,Lampung,Lampung,91693,1,-87.72666426848811,21.80693120829123,16.44470463568379,5.560204620571903,41.134003751571335,31,10
2024-01-18 01:09:00,XL,Sumatera,North Sumatra,Lampung,97401,2,-97.26298819098798,12.355854696631058,14.19010989805871,4.959147370789986,65.88474529680259,139,20
2024-01-10 08:42:00,Indosat,Sulawesi,North Sulawesi,Manado,82353,2,-91.1310876978329,18.691198518454556,7.306572151453482,2.457667901125836,74.3303396544948,194,10
2024-01-11 04:33:00,XL,Sulawesi,North Sulawesi,Manado,33441,2,-93.71560765461453,8.552345846858497,5.394751096526314,2.8058113749341307,29.689639193319724,31,10
2024-01-22 22:55:00,XL,Kalimantan,South Kalimantan,Balikpapan,23854,1,-101.09257628984209,17.843144009273523,10.637443358566452,3.8622416186986213,67.39213290093126,197,20
2024-01-09 19:45:00,XL,Sulawesi,South Sulawesi,Makassar,86184,3,-98.21618438467247,8.985359587247848,5.367847184623704,2.2552148985051472,58.40302197798272,154,20
2024-01-06 20:06:00,Telkomsel,Papua,Papua,Jayapura,82548,2,-81.66422867231235,20.54464182987654,11.011588100958958,5.378267574000145,51.846803539737465,119,15
2024-01-12 14:49:00,Indosat,Jawa,West Java,Jakarta,92909,3,-90.71548697199334,10.560882151208405,8.346860097428195,3.1426129072510025,36.821962882768084,75,10
2024-01-25 04:36:00,Telkomsel,Jawa,West Java,Bandung,79768,1,-100.19510014596747,12.218341244633708,10.011930751492104,4.319005794605924,46.37457199737989,116,10
2024-01-24 02:11:00,Telkomsel,Sumatera,South Sumatra,Palembang,32407,1,-88.17781776967658,29.81687968344032,28.43058959145622,13.181939413630149,69.45594911805145,163,15
2024-01-18 19:53:00,Telkomsel,Papua,Papua,Jayapura,45317,1,-101.53118898938571,24.672133163358467,15.28298739367217,4.858216621919857,47.92071514038807,81,15
2024-01-25 20:11:00,Indosat,Sulawesi,North Sulawesi,Makassar,36686,2,-93.79081647444215,13.474069952420702,4.983762283833931,1.9808719268121253,47.32582375450856,108,10
2024-01-08 00:21:00,Indosat,Sumatera,North Sumatra,Lampung,38328,3,-85.09612097233676,8.403532757336484,6.579629908163237,3.332311735210384,56.932034153009155,126,15
2024-01-19 19:57:00,Smartfren,Kalimantan,South Kalimantan,Banjarmasin,63117,1,-107.57038024242156,19.0674271744414,6.5563241433578545,3.900270239132849,56.99088332902958,129,10
2024-01-19 11:20:00,Smartfren,Jawa,Central Java,Semarang,97942,3,-96.87325413998101,21.542668076402336,29.522131529617187,12.771221699073106,33.29058317074248,27,15
2024-01-15 07:32:00,XL,Sumatera,South Sumatra,Medan,93630,1,-100.01266562437273,19.521950484510988,21.042767409992415,9.360158770585572,34.17182211776519,95,15
2024-01-29 06:15:00,Indosat,Sulawesi,North Sulawesi,Makassar,42660,3,-95.72899813789252,7.944482314171754,8.084495947273586,3.630622170290594,47.78197080430741,80,20
2024-01-04 01:14:00,Indosat,Papua,Papua,Jayapura,75371,3,-94.09949826271342,6.337324074672026,3.2448605733640092,1.2736328164842106,42.784248100052395,115,15
2024-01-12 11:08:00,Indosat,Kalimantan,South Kalimantan,Banjarmasin,38728,2,-87.0567422656257,20.185952773601443,20.622870445264038,12.13099178961559,47.035454874839104,64,15
2024-01-23 01:05:00,Indosat,Papua,Papua,Jayapura,27070,3,-101.94909714725333,5.16476441765316,3.2565425857651014,1.1936489207617031,51.72690405358929,106,20
2024-01-07 07:18:00,Smartfren,Papua,Papua,Jayapura,75835,1,-96.52676375932542,13.532808425083743,7.874169112331238,3.2866993134681035,41.70246337023336,111,15
2024-01-15 23:44:00,Smartfren,Sulawesi,South Sulawesi,Manado,90283,3,-83.00505809070877,17.18937265456444,10.632181123878745,3.508908727898177,56.661925074401026,156,15
2024-01-15 10:39:00,Indosat,Papua,Papua,Jayapura,19260,2,-82.73574379386228,7.808274289814977,2.7444096019375763,1.1062298763628449,52.97551379938283,130,10
2024-01-15 23:24:00,XL,Kalimantan,East Kalimantan,Balikpapan,20133,3,-81.47608544777958,11.071272636684528,8.272320299208538,4.180465917659963,18.886575824266718,14,10
2024-01-09 03:38:00,Telkomsel,Kalimantan,South Kalimantan,Banjarmasin,67882,2,-96.17721697347567,8.834549189506127,7.719238866155261,4.249475959361633,55.503182212762525,109,15
2024-01-24 17:37:00,Indosat,Sumatera,Lampung,Palembang,94320,2,-102.0205024543315,20.163783849584718,14.213160862300041,5.897063414343164,50.7534101056455,87,10
2024-01-09 23:45:00,Telkomsel,Kalimantan,South Kalimantan,Banjarmasin,71433,1,-84.70635394553112,2.2173315531239517,0.5,0.1809044990982649,34.0819964239342,102,20
2024-01-19 19:39:00,Smartfren,Papua,Papua,Jayapura,78531,1,-107.26780271021678,10.987709357718177,4.949520308658703,2.8668857581940337,31.389463236893736,67,15
2024-01-29 08:35:00,Telkomsel,Kalimantan,East Kalimantan,Banjarmasin,81591,1,-104.58853687838466,21.5172987671058,16.81683651644212,8.378913821941943,60.610027392887325,178,15
2024-01-30 20:06:00,Smartfren,Sumatera,Lampung,Lampung,31625,1,-90.83408704001761,10.1887581458695,5.75219315956603,2.405532070060825,60.36566455388174,177,20
2024-01-09 12:16:00,Smartfren,Sulawesi,South Sulawesi,Makassar,64306,3,-85.2787034722814,6.106443856770319,2.285389997937312,0.745463130117781,55.57592141395647,109,10
2024-01-10 07:37:00,Indosat,Jawa,East Java,Semarang,21311,2,-104.38801780096671,20.875234364027886,18.516604911111354,7.933753336849562,36.27445714335036,73,10
2024-01-24 18:38:00,Indosat,Kalimantan,East Kalimantan,Banjarmasin,30755,1,-85.98452191392981,6.341984084047414,3.927324604020886,1.9712691695626872,59.40454170848281,199,20
2024-01-24 00:41:00,Smartfren,Papua,Papua,Jayapura,72782,1,-101.7701520989536,16.868965768341475,7.9389125478617215,4.432973415268698,62.28619133315459,174,15
2024-01-17 12:25:00,Indosat,Jawa,East Java,Jakarta,20046,1,-88.614599960114,28.699464239088762,35.20324359923853,11.597458642884662,47.63057449276812,107,15
2024-01-05 18:56:00,Smartfren,Sumatera,Lampung,Medan,54991,2,-93.38483288534957,14.166245138775455,13.6322776779979,4.1692081879320435,60.52418988925854,151,20
2024-01-24 08:54:00,Smartfren,Papua,Papua,Jayapura,89444,2,-99.15890253261674,18.929130730037066,13.864958067900355,4.706027558582352,63.7973394067026,140,20
2024-01-28 02:01:00,XL,Sumatera,North Sumatra,Palembang,92795,2,-89.88478913312557,26.898897062867597,18.03925092204757,6.360977207183888,46.2139710567782,124,10
2024-01-11 10:07:00,Smartfren,Kalimantan,South Kalimantan,Banjarmasin,70050,3,-105.23533341505214,10.608028930702048,3.852308147212434,2.2931541593318743,60.07613247493842,179,10
2024-01-21 19:16:00,Smartfren,Papua,Papua,Jayapura,41111,1,-106.39369742689014,20.911757371189367,12.635228776052182,4.687256142190634,40.5186793195219,97,20
2024-01-21 20:35:00,Indosat,Papua,Papua,Jayapura,39918,1,-89.1885184420442,19.180763662350188,7.134741629882472,3.872287534440658,65.07601629249287,174,15
2024-01-05 19:41:00,Telkomsel,Jawa,East Java,Semarang,89857,1,-100.97951570858785,21.49091990848369,22.49973321475631,10.205134836572974,48.530087491384734,161,20
2024-01-03 17:17:00,Smartfren,Kalimantan,South Kalimantan,Balikpapan,85099,1,-99.9365880802153,4.600115979045134,1.958667367014699,0.5933321476199569,27.14206918198145,28,10
2024-01-08 13:52:00,Telkomsel,Sumatera,Lampung,Lampung,21812,3,-98.37860545885144,23.028381296128543,20.2529597358338,9.40787678577283,36.72971885990822,65,10
2024-01-12 12:05:00,XL,Kalimantan,South Kalimantan,Balikpapan,81158,2,-99.5804783921703,22.389233058521864,15.655108007746318,8.704324528545149,31.73436940166327,75,10
2024-01-02 01:31:00,XL,Kalimantan,South Kalimantan,Banjarmasin,54065,1,-89.2475790156604,17.78068226670974,28.483342457297745,14.050977007848026,20.508877534195417,18,20
2024-01-07 04:36:00,Indosat,Jawa,East Java,Bandung,24453,1,-74.22329940904768,18.504870091160832,27.109249124731665,13.811890895747338,23.98283872489991,35,15
2024-01-04 20:43:00,Smartfren,Kalimantan,South Kalimantan,Balikpapan,27372,1,-92.39975882433806,20.723678281911376,8.439978840745782,4.614112608858108,41.90854040557532,82,10
2024-01-19 05:03:00,Telkomsel,Sulawesi,North Sulawesi,Makassar,86922,2,-94.9328778156716,10.24028689699272,6.464041554552832,3.544263344508022,45.884743334246494,79,10
2024-01-14 10:45:00,Telkomsel,Jawa,DKI Jakarta,Bandung,39627,1,-84.45953267392409,17.001544172089712,14.077449051088985,4.486558116206679,59.729993162090025,128,10
2024-01-16 12:46:00,Telkomsel,Kalimantan,South Kalimantan,Banjarmasin,88139,1,-100.46061922929597,19.0183730623149,9.995954147813936,4.984446004500035,66.34888272042036,173,10
2024-01-15 15:11:00,Telkomsel,Papua,Papua,Jayapura,84608,3,-92.75110115525071,15.435529285693335,7.084218704113953,2.852379644085486,55.40159346451198,138,10
2024-01-08 13:08:00,Smartfren,Sulawesi,South Sulawesi,Manado,33076,1,-88.96188043074005,11.716555493338692,8.111441254310973,3.793633678305898,44.54415031229021,109,15
2024-01-06 01:12:00,XL,Sumatera,North Sumatra,Palembang,52463,1,-88.28928277828018,14.688191380636141,14.0386907507126,7.9663003974154565,56.26392547018587,119,15
2024-01-18 00:10:00,Indosat,Jawa,East Java,Semarang,58260,2,-112.45744332348329,13.842626564341725,10.907059065758727,6.501429474996491,42.16505143646126,93,10
2024-01-10 06:39:00,Smartfren,Kalimantan,South Kalimantan,Banjarmasin,36605,1,-83.24074566075032,28.694639997146727,41.94795729151637,12.728502566726522,23.82503774589386,12,20
2024-01-22 14:34:00,XL,Sumatera,North Sumatra,Palembang,35082,2,-102.89518113990897,16.79804113695857,9.94428364403616,3.8943206136989015,54.51322026718478,144,10
2024-01-15 08:01:00,Telkomsel,Sulawesi,North Sulawesi,Manado,24124,1,-95.14465130603156,14.256354344110637,7.308157686534568,2.384749967122693,62.5919202500409,156,10
2024-01-12 22:31:00,XL,Kalimantan,East Kalimantan,Balikpapan,24177,1,-91.88825954485938,21.026404846987973,23.346968425654122,9.351020242862495,26.354402433918267,29,20
2024-01-08 17:41:00,Telkomsel,Sulawesi,South Sulawesi,Manado,61646,3,-95.82572650445483,17.233716402420754,16.082234406035585,7.762613923050697,39.03600014820851,112,15
2024-01-01 10:14:00,XL,Sulawesi,North Sulawesi,Makassar,82738,1,-92.17423247078374,16.346591991395535,16.325525024208655,9.040316480983014,57.29520701943263,145,20
2024-01-23 14:26:00,Indosat,Sumatera,South Sumatra,Medan,28857,3,-101.23379782481017,11.404818779474219,9.839791648024901,5.2320203557929,42.04008242535102,121,15
2024-01-04 03:32:00,Indosat,Sulawesi,South Sulawesi,Manado,24792,1,-108.63291528054548,3.1909210672749158,1.953706010864499,0.8591844012594126,25.03606375911145,14,20
2024-01-24 00:10:00,Smartfren,Kalimantan,East Kalimantan,Banjarmasin,46571,2,-104.91566320346432,9.690760926510087,5.7467288333115,1.7298088961473361,30.61814838624889,31,10
2024-01-19 15:17:00,XL,Kalimantan,East Kalimantan,Banjarmasin,40402,1,-98.82181049180997,17.681048650686975,21.227631571543093,9.986995337804064,25.77997416862106,18,15
2024-01-27 06:47:00,XL,Papua,Papua,Jayapura,25523,3,-107.87274549148258,6.8447723945518195,1.7893561242727825,0.8063067071203104,65.56747723994769,199,10
2024-01-25 19:03:00,Indosat,Papua,Papua,Jayapura,69063,3,-102.09325411666968,17.908916669052754,12.35566013101982,7.165238038326167,41.97393764935798,83,20
2024-01-06 13:59:00,Smartfren,Sulawesi,North Sulawesi,Manado,89031,3,-90.17268409203945,14.785632694299048,9.463126218276763,4.821467109550211,25.322661566474657,13,10
2024-01-30 16:38:00,Indosat,Jawa,East Java,Jakarta,50266,3,-88.34158287313625,2.295810145218592,0.5129347918090388,0.17434693338956414,51.06572489742068,111,20
2024-01-01 18:22:00,XL,Sulawesi,North Sulawesi,Makassar,26387,3,-79.91708418418702,5.202709839817242,3.515854794405373,1.5591465773415998,39.80552619911759,72,15
2024-01-09 13:22:00,XL,Sulawesi,North Sulawesi,Makassar,17244,1,-90.69938760896096,12.050132574096823,6.2115472507491285,3.4419806375546185,47.752249763844674,123,10
2024-01-26 03:59:00,Telkomsel,Sulawesi,South Sulawesi,Makassar,94569,1,-95.90929516418807,11.333189089885193,9.100384354524369,4.919007077115376,54.45992990408179,134,15
2024-01-07 22:03:00,Smartfren,Papua,Papua,Jayapura,50257,3,-96.03174384148902,22.670262847012363,12.12372926765816,3.7679954705835264,52.30285478472277,134,20
2024-01-03 00:09:00,Telkomsel,Sulawesi,North Sulawesi,Makassar,84027,2,-88.7167067733682,2.7392202247387036,1.04775226603902,0.5189560062242703,51.083361292726444,110,20
2024-01-21 11:46:00,Smartfren,Sumatera,North Sumatra,Palembang,97956,2,-102.31519842000043,16.043569148519467,10.206163878686523,4.016977171297499,42.31682651557188,77,10
2024-01-24 04:49:00,XL,Sumatera,North Sumatra,Palembang,71370,3,-85.9253083380692,18.82962218424656,26.17532175343598,14.707821158836559,21.577807129394625,5,15
2024-01-02 05:15:00,Indosat,Papua,Papua,Jayapura,44683,2,-100.63262648535483,8.722188866117556,6.22894825806618,2.9746722300054405,38.79000431449113,47,15
2024-01-12 05:42:00,Indosat,Papua,Papua,Jayapura,45200,3,-101.33602625197743,15.458406236289882,13.177462006107328,4.211210870508017,29.43185545334014,27,15
2024-01-05 16:33:00,XL,Sumatera,South Sumatra,Palembang,67460,3,-98.03039130755076,12.972930952341732,11.23353806245985,4.3616346764188645,18.783942300907796,10,10
2024-01-13 07:00:00,Smartfren,Kalimantan,South Kalimantan,Balikpapan,13655,1,-112.25329856883974,3.139525404870941,0.5584244246570047,0.3043274800568127,67.95534178017174,158,10
2024-01-14 20:37:00,Telkomsel,Sumatera,South Sumatra,Medan,22843,2,-94.08776868427832,23.393295953774114,16.963279194146338,9.615575781902413,16.796719893280482,6,10
2024-01-29 18:01:00,XL,Papua,Papua,Jayapura,86877,3,-89.42739500100345,10.717138615039026,12.58994537323549,4.877986245384947,20.23493750988264,7,20
2024-01-12 14:13:00,Indosat,Kalimantan,South Kalimantan,Banjarmasin,47067,2,-102.91300226629683,12.650858724437818,8.579266702534662,4.507262909607346,26.19198276728377,42,10
2024-01-19 00:04:00,XL,Papua,Papua,Jayapura,26926,3,-91.21775052459549,4.69084645579834,1.582217716009424,0.9314202622422227,41.38894411877548,80,10
2024-01-04 18:49:00,Indosat,Papua,Papua,Jayapura,34060,2,-83.51235728855002,22.442858666373454,8.514450634544541,5.004812835543789,54.70979092573665,162,10
2024-01-29 02:37:00,Smartfren,Sumatera,Lampung,Lampung,96308,3,-96.46366817186542,20.68148347553603,10.214101090249324,4.681231777421842,61.0795113537454,157,10
2024-01-13 18:41:00,Telkomsel,Kalimantan,South Kalimantan,Balikpapan,42230,2,-92.36178776371652,18.563095871363615,16.714234121189808,5.261185742826357,25.202650498805127,10,10
2024-01-23 17:36:00,Telkomsel,Sulawesi,North Sulawesi,Makassar,87554,3,-84.12908883467821,2.121519464089209,0.5,0.26026321006983305,29.685807027925797,33,10
2024-01-05 01:34:00,Telkomsel,Sulawesi,North Sulawesi,Makassar,38272,3,-94.77696860962044,4.773516482526299,3.5685016460474217,1.0901285672020637,23.997082285186288,49,15
2024-01-29 13:55:00,Smartfren,Sumatera,North Sumatra,Palembang,18612,1,-100.53869641221621,23.22185024572675,19.266787291839176,9.310456229694852,57.62593846146112,131,15
2024-01-11 13:46:00,Telkomsel,Sulawesi,South Sulawesi,Manado,16397,1,-80.40123119602742,29.682013081934123,46.94765611146969,21.61186105696229,43.7634499911139,53,20
2024-01-04 04:20:00,Smartfren,Sulawesi,South Sulawesi,Makassar,37318,3,-97.63968070789153,30.0,17.751825,5.824047644318509,60.699886914423416,179,15
2024-01-11 10:44:00,Indosat,Sumatera,Lampung,Medan,45140,3,-97.36978065470191,14.908590422941794,11.004573335557879,6.153713160326064,30.762170414678355,59,10
2024-01-24 05:23:00,XL,Kalimantan,East Kalimantan,Balikpapan,87081,3,-70.0,13.248286922357359,9.84569584493266,5.03239165925463,59.538537658614146,153,15
2024-01-23 19:33:00,Smartfren,Sumatera,Lampung,Medan,73409,2,-117.04981596634822,13.935036503724081,4.116692466047028,1.854581352629689,61.501311605765046,181,10
2024-01-25 18:57:00,Telkomsel,Jawa,West Java,Surabaya,27103,3,-103.19879766661344,6.4085868828460075,3.3004885698426634,1.0647122120347237,67.0567529142346,183,10
2024-01-14 18:39:00,Telkomsel,Sulawesi,South Sulawesi,Manado,84332,3,-86.75010829053377,9.677553367999849,6.135180881077228,2.654160823026425,41.992123467265365,73,10
2024-01-28 14:33:00,Smartfren,Papua,Papua,Jayapura,21716,2,-101.21923976425691,16.65160088191022,7.16518226628717,3.7731672990266683,78.00431595635449,193,15
2024-01-16 11:13:00,XL,Kalimantan,South Kalimantan,Balikpapan,58718,3,-92.15830685829356,20.538389238609852,17.86915338709604,6.746024337334884,59.596613366011795,196,20
2024-01-15 19:45:00,Smartfren,Jawa,Central Java,Bandung,79813,3,-99.25366671424612,22.275034533576715,8.966836772819637,4.004661436113633,61.354557954203834,166,10
2024-01-18 20:37:00,Smartfren,Sumatera,South Sumatra,Lampung,43416,3,-100.95399727216103,-5.0,0.5,0.2297660092227233,63.57033217148041,186,15
2024-01-20 11:54:00,Telkomsel,Kalimantan,East Kalimantan,Balikpapan,66062,3,-97.15553284688076,13.549137594997482,12.14759946874826,4.8301594896755615,48.26323764388603,129,15
2024-01-06 17:28:00,Smartfren,Papua,Papua,Jayapura,10705,1,-102.60777395986089,19.29333250577412,12.91033738218567,5.1942774474322055,38.68621753770009,84,15
2024-01-16 19:48:00,Indosat,Jawa,East Java,Jakarta,95260,3,-94.79439878437233,2.2966951932041013,0.5,0.1902089237148609,70.68946945804105,198,15
2024-01-14 00:30:00,Smartfren,Sumatera,Lampung,Palembang,17926,2,-94.527479577655,24.07589592762708,27.19474429584561,10.093790888290474,20.528874273695564,35,15
2024-01-10 12:36:00,XL,Papua,Papua,Jayapura,31037,3,-100.52410680377618,15.072173609896256,15.709157831352575,5.113351701006648,43.39594214473968,73,20
2024-01-13 10:21:00,Smartfren,Papua,Papua,Jayapura,47140,3,-85.6364175796334,15.214169083298659,11.519617075479147,4.4809427643789315,24.688973369592567,31,15
